url,description
https://bulkbookstore.com/the-truth-about-love-9780060505769,
https://bulkbookstore.com/coming-to-america-second-edition-a-history-of-immigration-and-ethnicity-in-american-life-9780060505776,"With a timely new chapter on immigration in the current age of globalization, a new Preface, and new appendixes with the most recent statistics, this revised edition is an engrossing study of immigration to the United States from the colonial era to the present."
https://bulkbookstore.com/mars-and-venus-in-love-inspiring-and-heartfelt-stories-of-relationships-that-work-9780060505783,"Millions of readers have learned about relationships from John Gray's previous bestsellers, such as Men Are from Mars, Women Are from Venus, Mars and Venus on a Date; and Mars and Venus in the Bedroom. Inspired by this enthusiasm, Gray asked a number of readers to share their own stories of how they've put his principles to work in their relationships. The result is this amazing collection of first-person accounts-along with Gray's own enlightening commentary-that will have you laughing, crying, and nodding in recognition."
https://bulkbookstore.com/at-the-entrance-to-the-garden-of-eden-a-jews-search-for-hope-with-christians-and-muslims-in-the-holy-land-9780060505820,A brilliantly observed memoir of an unprecedented and remarkable spiritual journey.
https://bulkbookstore.com/the-sweet-season-a-sportswriter-rediscovers-football-family-and-a-bit-of-faith-at-minnesotas-st-johns-university-9780060505844,
https://bulkbookstore.com/another-planet-a-year-in-the-life-of-a-suburban-high-school-9780060505851,"In the wake of school shootings across the country, one question haunted America: What is going wrong inside our nation's schools? To find out, award-winning journalist Elinor Burkett spent nine months -- from the opening pep rally to graduation day -- in a suburban Minneapolis high school. She attended classes, hung out with students, listened to parents, and joined teachers on the front lines."
https://bulkbookstore.com/seldom-disappointed-a-memoir-9780060505868,"In this affectionate and unvarnished recollection of his past, Tony Hillerman looks at seventy-six years spent getting from hard-times farm boy to bestselling author. Using the gifts of a talented novelist and reporter, Hillerman draws brilliant portrait not just of his life, but of the world around him."
https://bulkbookstore.com/the-scandalous-summer-of-sissy-leblanc-a-novel-9780060505882,
https://bulkbookstore.com/the-sweet-hell-inside-the-rise-of-an-elite-black-family-in-the-segregated-south-9780060505905,"From National Book Award winner Edward Ball comes The Sweet Hell Inside, the story of the fascinating Harleston family of South Carolina, the progeny of a Southern gentleman and his slave, who cast off their blemished roots and prospered despite racial barriers. Enhanced by recollections from the family's archivist, eighty-four-year-old Edwina Harleston Whitlock -- whose bloodline the author shares. The Sweet Hell Inside features a celebrated portrait artist whose subjects included industrialist Pierre du Pont; a black classical composer in the Lost Generation of 1920s Paris; and an orphanage founder who created the famous Jenkins Orphanage Band, a definitive force in the development of ragtime and jazz."
https://bulkbookstore.com/the-good-mother-a-novel-9780060505936,"Recently divorced, Anna Dunlap has two passionate attachments: her daughter, four-year-old Molly, and her lover, Leo, the man who makes her feel beautiful -- and sexual -- for the first time. Swept away by happiness and passion, Anna feels she has everything she's ever wanted."
https://bulkbookstore.com/a-history-of-the-twentieth-century-the-concise-edition-of-the-acclaimed-world-history-9780060505943,"Martin Gilbert, author of the multivolume biography of Winston Churchill and other brilliant works of history, chronicles world events year by year, from the dawn of aviation to the flourishing technology age, taking us through World War I to the inauguration of Franklin Roosevelt as president of the United States and Hider as chancellor of Germany. He continues on to document wars in South Africa, China, Ethiopia, Spain, Korea, Vietnam, and Bosnia, as well as apartheid, the arms race, the moon landing, and the beginnings of the computer age, while interspersing the influence of art, literature, music, and religion throughout this vivid work."
https://bulkbookstore.com/worlds-enough-time-five-tales-of-speculative-fiction-9780060506049,"An extraordinary artist with few rivals in his chosen arena, Dan Simmons possesses a restless talent that continually presses boundaries while tantalizing the mind and touching the soul. Now he offers us a superb quintet of novellas -- five dazzling masterworks of speculative fiction, including ""Orphans of the Helix,"" his award-winning return to the Hyperion Universe -- that demonstrates the unique mastery, breathtaking invention, and flawless craftsmanship of one of contemporary fiction's true greats."
https://bulkbookstore.com/clara-callan-a-novel-9780060506070,"In a small town in Canada, Clara Callan reluctantly takes leave of her sister, Nora, who is bound for New York. It's a time when the growing threat of fascism in Europe is a constant worry, and people escape from reality through radio and the movies. Meanwhile, the two sisters -- vastly different in personality, yet inextricably linked by a shared past -- try to find their places within the complex web of social expectations for young women in the 1930s."
https://bulkbookstore.com/the-complete-c-s-lewis-signature-classics-9780060506087,"The Complete C.S. Lewis Signature Classics contains seven essential volumes by C.S. Lewis, including Mere Christianity, The Screwtape Letters, The Great Divorce, The Problem of Pain, Miracles, A Grief Observed and Lewis’s prophetic examination of universal values, The Abolition of Man. Beautiful and timeless, this is a vital collection by one of the greatest Christian literary figures of the twentieth century."
https://bulkbookstore.com/pain-killers-a-novel-9780060506667,"Down-and-out ex-cop and not-quite-reformed addict Manny Rupert accepts an undercover job to find out if a California prison inmate is who he claims to be: Josef Mengele, aka the Angel of Death. Did the sadistic legend, whose Auschwitz crimes still horrify, fake his own death thirty years ago? Suddenly Manny finds himself in the middle of a conspiracy involving genocide, drugs, eugenics, human experiments, and America's secret history of collusion with the Nazis—all while careening from one extreme of apocalypse-adjacent reality to the other."
https://bulkbookstore.com/my-weird-school-4-ms-hannah-is-bananas-9780060507060,"With more than 11 million books sold, the My Weird School series really gets kids reading!"
https://bulkbookstore.com/the-story-of-the-easter-bunny-9780060507114,A New York Times bestseller!
